Id,DateTime,Date,Demand
1021,22/04/2018 6:30,22/04/2018,5260.1
1022,22/04/2018 7:00,22/04/2018,5374.54
1023,22/04/2018 7:30,22/04/2018,5414.55
1024,22/04/2018 8:00,22/04/2018,5403.66
1025,22/04/2018 8:30,22/04/2018,5410.91
1026,22/04/2018 9:00,22/04/2018,5477.85
1027,22/04/2018 9:30,22/04/2018,5515.08
1028,22/04/2018 10:00,22/04/2018,5504.59
1029,22/04/2018 10:30,22/04/2018,5507.4
1030,22/04/2018 11:00,22/04/2018,5479.64
1031,22/04/2018 11:30,22/04/2018,5458.26
1032,22/04/2018 12:00,22/04/2018,5501.48
1033,22/04/2018 12:30,22/04/2018,5475.95
1034,22/04/2018 13:00,22/04/2018,5463.1
1035,22/04/2018 13:30,22/04/2018,5447.68
1036,22/04/2018 14:00,22/04/2018,5504.97
1037,22/04/2018 14:30,22/04/2018,5591.8
1038,22/04/2018 15:00,22/04/2018,5656.28
1039,22/04/2018 15:30,22/04/2018,5838.08
1040,22/04/2018 16:00,22/04/2018,5994.92
1041,22/04/2018 16:30,22/04/2018,6250.19
1042,22/04/2018 17:00,22/04/2018,6493.26
1043,22/04/2018 17:30,22/04/2018,6714.27
1044,22/04/2018 18:00,22/04/2018,6903.16
1045,22/04/2018 18:30,22/04/2018,7041.89
1046,22/04/2018 19:00,22/04/2018,6998.37
1047,22/04/2018 19:30,22/04/2018,6817.68
1048,22/04/2018 20:00,22/04/2018,6672.92
1049,22/04/2018 20:30,22/04/2018,6574.53
1050,22/04/2018 21:00,22/04/2018,6363.11
1051,22/04/2018 21:30,22/04/2018,6254.27
1052,22/04/2018 22:00,22/04/2018,6061.68
1053,22/04/2018 22:30,22/04/2018,6018.07
1054,22/04/2018 23:00,22/04/2018,5911.14
1055,22/04/2018 23:30,22/04/2018,5750.02
1056,23/04/2018 0:00,23/04/2018,5486.36
1057,23/04/2018 0:30,23/04/2018,5318.36
1058,23/04/2018 1:00,23/04/2018,5245.82
1059,23/04/2018 1:30,23/04/2018,5131.41
1060,23/04/2018 2:00,23/04/2018,5116.95
1061,23/04/2018 2:30,23/04/2018,5052.78
1062,23/04/2018 3:00,23/04/2018,5044.09
1063,23/04/2018 3:30,23/04/2018,5043.98
1064,23/04/2018 4:00,23/04/2018,5084.16
1065,23/04/2018 4:30,23/04/2018,5166.5
1066,23/04/2018 5:00,23/04/2018,5277.69
1067,23/04/2018 5:30,23/04/2018,5467.32
1068,23/04/2018 6:00,23/04/2018,5713.17
1069,23/04/2018 6:30,23/04/2018,6016.28
1070,23/04/2018 7:00,23/04/2018,6333.39
1071,23/04/2018 7:30,23/04/2018,6556.01
1072,23/04/2018 8:00,23/04/2018,6507.61
1073,23/04/2018 8:30,23/04/2018,6332.04
1074,23/04/2018 9:00,23/04/2018,6187.41
1075,23/04/2018 9:30,23/04/2018,6104.06
1076,23/04/2018 10:00,23/04/2018,6024.83
1077,23/04/2018 10:30,23/04/2018,6034.45
1078,23/04/2018 11:00,23/04/2018,6061.88
1079,23/04/2018 11:30,23/04/2018,6046.05
1080,23/04/2018 12:00,23/04/2018,6117.71
1081,23/04/2018 12:30,23/04/2018,6133.76
1082,23/04/2018 13:00,23/04/2018,6216.61
1083,23/04/2018 13:30,23/04/2018,6341.86
1084,23/04/2018 14:00,23/04/2018,6397.29
1085,23/04/2018 14:30,23/04/2018,6538.73
1086,23/04/2018 15:00,23/04/2018,6627.48
1087,23/04/2018 15:30,23/04/2018,6661.95
1088,23/04/2018 16:00,23/04/2018,6816.09
1089,23/04/2018 16:30,23/04/2018,6952.33
1090,23/04/2018 17:00,23/04/2018,7137.76
1091,23/04/2018 17:30,23/04/2018,7248.76
1092,23/04/2018 18:00,23/04/2018,7395.72
1093,23/04/2018 18:30,23/04/2018,7506.29
1094,23/04/2018 19:00,23/04/2018,7424.34
1095,23/04/2018 19:30,23/04/2018,7194.8
1096,23/04/2018 20:00,23/04/2018,7108.7
1097,23/04/2018 20:30,23/04/2018,6978.25
1098,23/04/2018 21:00,23/04/2018,6736.63
1099,23/04/2018 21:30,23/04/2018,6611.91
1100,23/04/2018 22:00,23/04/2018,6400.41
1101,23/04/2018 22:30,23/04/2018,6286.85
1102,23/04/2018 23:00,23/04/2018,6220.94
1103,23/04/2018 23:30,23/04/2018,6004.04
1104,24/04/2018 0:00,24/04/2018,5710.7
1105,24/04/2018 0:30,24/04/2018,5485.83
1106,24/04/2018 1:00,24/04/2018,5352.85
1107,24/04/2018 1:30,24/04/2018,5238.39
1108,24/04/2018 2:00,24/04/2018,5185.84
1109,24/04/2018 2:30,24/04/2018,5158.06
1110,24/04/2018 3:00,24/04/2018,5170.48
1111,24/04/2018 3:30,24/04/2018,5153.24
1112,24/04/2018 4:00,24/04/2018,5170.55
1113,24/04/2018 4:30,24/04/2018,5233.12
1114,24/04/2018 5:00,24/04/2018,5367.08
1115,24/04/2018 5:30,24/04/2018,5543.5
1116,24/04/2018 6:00,24/04/2018,5727.39
1117,24/04/2018 6:30,24/04/2018,6072.56
1118,24/04/2018 7:00,24/04/2018,6375.05
1119,24/04/2018 7:30,24/04/2018,6552.06
1120,24/04/2018 8:00,24/04/2018,6461.24
1121,24/04/2018 8:30,24/04/2018,6321.36
1122,24/04/2018 9:00,24/04/2018,6147.02
1123,24/04/2018 9:30,24/04/2018,6066.5
1124,24/04/2018 10:00,24/04/2018,5936.25
1125,24/04/2018 10:30,24/04/2018,5874.64
1126,24/04/2018 11:00,24/04/2018,5862.97
1127,24/04/2018 11:30,24/04/2018,5843.64
1128,24/04/2018 12:00,24/04/2018,5874.19
1129,24/04/2018 12:30,24/04/2018,5946.21
1130,24/04/2018 13:00,24/04/2018,6050.21
1131,24/04/2018 13:30,24/04/2018,6189.67
1132,24/04/2018 14:00,24/04/2018,6278.53
1133,24/04/2018 14:30,24/04/2018,6401.36
1134,24/04/2018 15:00,24/04/2018,6472.71
1135,24/04/2018 15:30,24/04/2018,6602.96
1136,24/04/2018 16:00,24/04/2018,6700.18
1137,24/04/2018 16:30,24/04/2018,6860.29
1138,24/04/2018 17:00,24/04/2018,6997.71
1139,24/04/2018 17:30,24/04/2018,7095.5
1140,24/04/2018 18:00,24/04/2018,7242.78
1141,24/04/2018 18:30,24/04/2018,7246.61
1142,24/04/2018 19:00,24/04/2018,7191.22
1143,24/04/2018 19:30,24/04/2018,7019.78
1144,24/04/2018 20:00,24/04/2018,6962.07
1145,24/04/2018 20:30,24/04/2018,6804.45
1146,24/04/2018 21:00,24/04/2018,6616.13
1147,24/04/2018 21:30,24/04/2018,6513.51
1148,24/04/2018 22:00,24/04/2018,6323.7
1149,24/04/2018 22:30,24/04/2018,6219.15
1150,24/04/2018 23:00,24/04/2018,6142.38
1151,24/04/2018 23:30,24/04/2018,5968.3
1152,25/04/2018 0:00,25/04/2018,5630.16
1153,25/04/2018 0:30,25/04/2018,5458.76
1154,25/04/2018 1:00,25/04/2018,5337.14
1155,25/04/2018 1:30,25/04/2018,5260.42
1156,25/04/2018 2:00,25/04/2018,5220.52
1157,25/04/2018 2:30,25/04/2018,5161.67
1158,25/04/2018 3:00,25/04/2018,5103.01
1159,25/04/2018 3:30,25/04/2018,5083.26
1160,25/04/2018 4:00,25/04/2018,5013.53
1161,25/04/2018 4:30,25/04/2018,5022.04
1162,25/04/2018 5:00,25/04/2018,5097.73
1163,25/04/2018 5:30,25/04/2018,5182.67
1164,25/04/2018 6:00,25/04/2018,5261.64
1165,25/04/2018 6:30,25/04/2018,5358.3
1166,25/04/2018 7:00,25/04/2018,5414.57
1167,25/04/2018 7:30,25/04/2018,5487.02
1168,25/04/2018 8:00,25/04/2018,5428.87
1169,25/04/2018 8:30,25/04/2018,5435.1
1170,25/04/2018 9:00,25/04/2018,5380.7
1171,25/04/2018 9:30,25/04/2018,5325.69
1172,25/04/2018 10:00,25/04/2018,5265.68
1173,25/04/2018 10:30,25/04/2018,5204.38
1174,25/04/2018 11:00,25/04/2018,5189.45
1175,25/04/2018 11:30,25/04/2018,5257.5
1176,25/04/2018 12:00,25/04/2018,5304.4
1177,25/04/2018 12:30,25/04/2018,5319.06
1178,25/04/2018 13:00,25/04/2018,5421.4
1179,25/04/2018 13:30,25/04/2018,5430.65
1180,25/04/2018 14:00,25/04/2018,5535
1181,25/04/2018 14:30,25/04/2018,5626.99
1182,25/04/2018 15:00,25/04/2018,5696.56
1183,25/04/2018 15:30,25/04/2018,5828.7
1184,25/04/2018 16:00,25/04/2018,6011.09
1185,25/04/2018 16:30,25/04/2018,6201.84
1186,25/04/2018 17:00,25/04/2018,6424.2
1187,25/04/2018 17:30,25/04/2018,6686.71
1188,25/04/2018 18:00,25/04/2018,6938.05
1189,25/04/2018 18:30,25/04/2018,7002.68
1190,25/04/2018 19:00,25/04/2018,6943.89
1191,25/04/2018 19:30,25/04/2018,6804.98
1192,25/04/2018 20:00,25/04/2018,6675.54
1193,25/04/2018 20:30,25/04/2018,6619.37
1194,25/04/2018 21:00,25/04/2018,6343.66
1195,25/04/2018 21:30,25/04/2018,6176.57
1196,25/04/2018 22:00,25/04/2018,6038.73
1197,25/04/2018 22:30,25/04/2018,5942
1198,25/04/2018 23:00,25/04/2018,5902.26
1199,25/04/2018 23:30,25/04/2018,5722.18
1200,26/04/2018 0:00,26/04/2018,5472.99
1201,26/04/2018 0:30,26/04/2018,5325.25
1202,26/04/2018 1:00,26/04/2018,5249.93
1203,26/04/2018 1:30,26/04/2018,5125.7
1204,26/04/2018 2:00,26/04/2018,5035.52
1205,26/04/2018 2:30,26/04/2018,5041.64
1206,26/04/2018 3:00,26/04/2018,5042.02
1207,26/04/2018 3:30,26/04/2018,5037.16
1208,26/04/2018 4:00,26/04/2018,5071.19
1209,26/04/2018 4:30,26/04/2018,5146.94
1210,26/04/2018 5:00,26/04/2018,5215.5
1211,26/04/2018 5:30,26/04/2018,5429.09
1212,26/04/2018 6:00,26/04/2018,5680.12
1213,26/04/2018 6:30,26/04/2018,6032.2
1214,26/04/2018 7:00,26/04/2018,6319.33
1215,26/04/2018 7:30,26/04/2018,6521.66
1216,26/04/2018 8:00,26/04/2018,6422.42
1217,26/04/2018 8:30,26/04/2018,6075.93
1218,26/04/2018 9:00,26/04/2018,6141.52
1219,26/04/2018 9:30,26/04/2018,6102.52
1220,26/04/2018 10:00,26/04/2018,6005.64
1221,26/04/2018 10:30,26/04/2018,5972.8
1222,26/04/2018 11:00,26/04/2018,5970.8
1223,26/04/2018 11:30,26/04/2018,5949.43
1224,26/04/2018 12:00,26/04/2018,6013.09
1225,26/04/2018 12:30,26/04/2018,6070.9
1226,26/04/2018 13:00,26/04/2018,6154.98
1227,26/04/2018 13:30,26/04/2018,6227.05
1228,26/04/2018 14:00,26/04/2018,6338.65
1229,26/04/2018 14:30,26/04/2018,6475.32
1230,26/04/2018 15:00,26/04/2018,6586.66
1231,26/04/2018 15:30,26/04/2018,6692.92
1232,26/04/2018 16:00,26/04/2018,6858.28
1233,26/04/2018 16:30,26/04/2018,7024.23
1234,26/04/2018 17:00,26/04/2018,7191.14
1235,26/04/2018 17:30,26/04/2018,7297.84
1236,26/04/2018 18:00,26/04/2018,7422.11
1237,26/04/2018 18:30,26/04/2018,7476.5
1238,26/04/2018 19:00,26/04/2018,7449.51
1239,26/04/2018 19:30,26/04/2018,7268.28
1240,26/04/2018 20:00,26/04/2018,7173.95
1241,26/04/2018 20:30,26/04/2018,7068.98
1242,26/04/2018 21:00,26/04/2018,6810.41
1243,26/04/2018 21:30,26/04/2018,6626.68
1244,26/04/2018 22:00,26/04/2018,6374.52
1245,26/04/2018 22:30,26/04/2018,6281.75
1246,26/04/2018 23:00,26/04/2018,6180
1247,26/04/2018 23:30,26/04/2018,5993.87
1248,27/04/2018 0:00,27/04/2018,5660.72
1249,27/04/2018 0:30,27/04/2018,5501.8
1250,27/04/2018 1:00,27/04/2018,5343.64
1251,27/04/2018 1:30,27/04/2018,5235.53
1252,27/04/2018 2:00,27/04/2018,5178.58
1253,27/04/2018 2:30,27/04/2018,5180.17
1254,27/04/2018 3:00,27/04/2018,5189.77
1255,27/04/2018 3:30,27/04/2018,5183.28
1256,27/04/2018 4:00,27/04/2018,5168.08
1257,27/04/2018 4:30,27/04/2018,5212.5
1258,27/04/2018 5:00,27/04/2018,5324.38
1259,27/04/2018 5:30,27/04/2018,5504.72
1260,27/04/2018 6:00,27/04/2018,5717.54
1261,27/04/2018 6:30,27/04/2018,6029.41
1262,27/04/2018 7:00,27/04/2018,6341.29
1263,27/04/2018 7:30,27/04/2018,6540.77
1264,27/04/2018 8:00,27/04/2018,6496.07
1265,27/04/2018 8:30,27/04/2018,6385.1
1266,27/04/2018 9:00,27/04/2018,6238.04
1267,27/04/2018 9:30,27/04/2018,6169.03
1268,27/04/2018 10:00,27/04/2018,6117.89
1269,27/04/2018 10:30,27/04/2018,6048
1270,27/04/2018 11:00,27/04/2018,6058.53
1271,27/04/2018 11:30,27/04/2018,6053.73
1272,27/04/2018 12:00,27/04/2018,6079.37
1273,27/04/2018 12:30,27/04/2018,6062.97
1274,27/04/2018 13:00,27/04/2018,6092.16
1275,27/04/2018 13:30,27/04/2018,6141.09
1276,27/04/2018 14:00,27/04/2018,6230.3
1277,27/04/2018 14:30,27/04/2018,6342.86
1278,27/04/2018 15:00,27/04/2018,6464.72
1279,27/04/2018 15:30,27/04/2018,6543.71
1280,27/04/2018 16:00,27/04/2018,6689.59
1281,27/04/2018 16:30,27/04/2018,6828.51
1282,27/04/2018 17:00,27/04/2018,6971.55
1283,27/04/2018 17:30,27/04/2018,7051.34
1284,27/04/2018 18:00,27/04/2018,7148.29
1285,27/04/2018 18:30,27/04/2018,7142.16
1286,27/04/2018 19:00,27/04/2018,7052.47
1287,27/04/2018 19:30,27/04/2018,6875.75
1288,27/04/2018 20:00,27/04/2018,6829.17
1289,27/04/2018 20:30,27/04/2018,6719.7
1290,27/04/2018 21:00,27/04/2018,6556.04
1291,27/04/2018 21:30,27/04/2018,6431.36
1292,27/04/2018 22:00,27/04/2018,6246.74
1293,27/04/2018 22:30,27/04/2018,6176.38
1294,27/04/2018 23:00,27/04/2018,6096.62
1295,27/04/2018 23:30,27/04/2018,5920.81
1296,28/04/2018 0:00,28/04/2018,5625.78
1297,28/04/2018 0:30,28/04/2018,5505.88
1298,28/04/2018 1:00,28/04/2018,5349.82
1299,28/04/2018 1:30,28/04/2018,5220.68
1300,28/04/2018 2:00,28/04/2018,5142.07
1301,28/04/2018 2:30,28/04/2018,5147.99
1302,28/04/2018 3:00,28/04/2018,5078.03
1303,28/04/2018 3:30,28/04/2018,5086.16
1304,28/04/2018 4:00,28/04/2018,5080.99
1305,28/04/2018 4:30,28/04/2018,5098.16
1306,28/04/2018 5:00,28/04/2018,5099.69
1307,28/04/2018 5:30,28/04/2018,5200.59
1308,28/04/2018 6:00,28/04/2018,5304.23
1309,28/04/2018 6:30,28/04/2018,5412.22
1310,28/04/2018 7:00,28/04/2018,5527.92
1311,28/04/2018 7:30,28/04/2018,5671.71
1312,28/04/2018 8:00,28/04/2018,5679.72
1313,28/04/2018 8:30,28/04/2018,5677.13
1314,28/04/2018 9:00,28/04/2018,5652.18
1315,28/04/2018 9:30,28/04/2018,5682.65
1316,28/04/2018 10:00,28/04/2018,5608.4
1317,28/04/2018 10:30,28/04/2018,5619.73
1318,28/04/2018 11:00,28/04/2018,5572.58
1319,28/04/2018 11:30,28/04/2018,5443.35
1320,28/04/2018 12:00,28/04/2018,5400.87
1321,28/04/2018 12:30,28/04/2018,5342.21
1322,28/04/2018 13:00,28/04/2018,5411.37
1323,28/04/2018 13:30,28/04/2018,5473.65
1324,28/04/2018 14:00,28/04/2018,5552.81
1325,28/04/2018 14:30,28/04/2018,5682.42
1326,28/04/2018 15:00,28/04/2018,5807.68
1327,28/04/2018 15:30,28/04/2018,5914.65
1328,28/04/2018 16:00,28/04/2018,6034.79
1329,28/04/2018 16:30,28/04/2018,6229.32
1330,28/04/2018 17:00,28/04/2018,6447.86
1331,28/04/2018 17:30,28/04/2018,6626.78
1332,28/04/2018 18:00,28/04/2018,6780.9
1333,28/04/2018 18:30,28/04/2018,6832.41
1334,28/04/2018 19:00,28/04/2018,6750.78
1335,28/04/2018 19:30,28/04/2018,6562.46
1336,28/04/2018 20:00,28/04/2018,6468.94
1337,28/04/2018 20:30,28/04/2018,6444.74
1338,28/04/2018 21:00,28/04/2018,6301.44
1339,28/04/2018 21:30,28/04/2018,6137.8
1340,28/04/2018 22:00,28/04/2018,6032.32
1341,28/04/2018 22:30,28/04/2018,5952.38
1342,28/04/2018 23:00,28/04/2018,5966.37
1343,28/04/2018 23:30,28/04/2018,5842.3
1344,29/04/2018 0:00,29/04/2018,5563.43
1345,29/04/2018 0:30,29/04/2018,5408.21
1346,29/04/2018 1:00,29/04/2018,5301.13
1347,29/04/2018 1:30,29/04/2018,5179.59
1348,29/04/2018 2:00,29/04/2018,5085.22
1349,29/04/2018 2:30,29/04/2018,5055.84
1350,29/04/2018 3:00,29/04/2018,5028.32
1351,29/04/2018 3:30,29/04/2018,5014.94
1352,29/04/2018 4:00,29/04/2018,5007.62
1353,29/04/2018 4:30,29/04/2018,5007.81
1354,29/04/2018 5:00,29/04/2018,5036.86
1355,29/04/2018 5:30,29/04/2018,5103.43
1356,29/04/2018 6:00,29/04/2018,5164.79
1357,29/04/2018 6:30,29/04/2018,5215.18
1358,29/04/2018 7:00,29/04/2018,5298.63
1359,29/04/2018 7:30,29/04/2018,5372.55
1360,29/04/2018 8:00,29/04/2018,5390.15
1361,29/04/2018 8:30,29/04/2018,5382.3
1362,29/04/2018 9:00,29/04/2018,5340.46
1363,29/04/2018 9:30,29/04/2018,5352.65
1364,29/04/2018 10:00,29/04/2018,5243.9
1365,29/04/2018 10:30,29/04/2018,5192.12
1366,29/04/2018 11:00,29/04/2018,5164.8
1367,29/04/2018 11:30,29/04/2018,5174.48
1368,29/04/2018 12:00,29/04/2018,5247.87
1369,29/04/2018 12:30,29/04/2018,5261.44
1370,29/04/2018 13:00,29/04/2018,5302.26
1371,29/04/2018 13:30,29/04/2018,5306.39
1372,29/04/2018 14:00,29/04/2018,5371.83
1373,29/04/2018 14:30,29/04/2018,5499.38
1374,29/04/2018 15:00,29/04/2018,5636.19
1375,29/04/2018 15:30,29/04/2018,5766.51
1376,29/04/2018 16:00,29/04/2018,5941.73
1377,29/04/2018 16:30,29/04/2018,6126.67
1378,29/04/2018 17:00,29/04/2018,6407.95
1379,29/04/2018 17:30,29/04/2018,6685.91
1380,29/04/2018 18:00,29/04/2018,6876.49
1381,29/04/2018 18:30,29/04/2018,6993.24
1382,29/04/2018 19:00,29/04/2018,6950.15
1383,29/04/2018 19:30,29/04/2018,6757.04
1384,29/04/2018 20:00,29/04/2018,6627.95
1385,29/04/2018 20:30,29/04/2018,6501.15
1386,29/04/2018 21:00,29/04/2018,6348.58
1387,29/04/2018 21:30,29/04/2018,6226.26
1388,29/04/2018 22:00,29/04/2018,6033.67
1389,29/04/2018 22:30,29/04/2018,5883.3
1390,29/04/2018 23:00,29/04/2018,5868.63
1391,29/04/2018 23:30,29/04/2018,5751.54
1392,30/04/2018 0:00,30/04/2018,5498.79
1393,30/04/2018 0:30,30/04/2018,5322.18
1394,30/04/2018 1:00,30/04/2018,5244.37
1395,30/04/2018 1:30,30/04/2018,5120.64
1396,30/04/2018 2:00,30/04/2018,5072.22
1397,30/04/2018 2:30,30/04/2018,5026.64
1398,30/04/2018 3:00,30/04/2018,5023.8
1399,30/04/2018 3:30,30/04/2018,5037.22
1400,30/04/2018 4:00,30/04/2018,5051.04
1401,30/04/2018 4:30,30/04/2018,5105.98
1402,30/04/2018 5:00,30/04/2018,5193.87
1403,30/04/2018 5:30,30/04/2018,5406.53
1404,30/04/2018 6:00,30/04/2018,5636.37
1405,30/04/2018 6:30,30/04/2018,5976.74
1406,30/04/2018 7:00,30/04/2018,6281.54
1407,30/04/2018 7:30,30/04/2018,6513.68
1408,30/04/2018 8:00,30/04/2018,6416.57
1409,30/04/2018 8:30,30/04/2018,6244.74
1410,30/04/2018 9:00,30/04/2018,6115.49
1411,30/04/2018 9:30,30/04/2018,6010.63
1412,30/04/2018 10:00,30/04/2018,5774.2
1413,30/04/2018 10:30,30/04/2018,5697.73
1414,30/04/2018 11:00,30/04/2018,5676.96
1415,30/04/2018 11:30,30/04/2018,5675.14
1416,30/04/2018 12:00,30/04/2018,5720.98
1417,30/04/2018 12:30,30/04/2018,5741.42
1418,30/04/2018 13:00,30/04/2018,5766.29
1419,30/04/2018 13:30,30/04/2018,5883.02
1420,30/04/2018 14:00,30/04/2018,5956.59
1421,30/04/2018 14:30,30/04/2018,6072
1422,30/04/2018 15:00,30/04/2018,6198.02
1423,30/04/2018 15:30,30/04/2018,6316.16
1424,30/04/2018 16:00,30/04/2018,6450.19
1425,30/04/2018 16:30,30/04/2018,6661.53
1426,30/04/2018 17:00,30/04/2018,6849.11
1427,30/04/2018 17:30,30/04/2018,7038.87
1428,30/04/2018 18:00,30/04/2018,7271.19
1429,30/04/2018 18:30,30/04/2018,7277.66
1430,30/04/2018 19:00,30/04/2018,7251.14
1431,30/04/2018 19:30,30/04/2018,7052.29
1432,30/04/2018 20:00,30/04/2018,6929.67
1433,30/04/2018 20:30,30/04/2018,6806.45
1434,30/04/2018 21:00,30/04/2018,6601.51
1435,30/04/2018 21:30,30/04/2018,6502.12
1436,30/04/2018 22:00,30/04/2018,6315.76
1437,30/04/2018 22:30,30/04/2018,6190.21
1438,30/04/2018 23:00,30/04/2018,6114.8
1439,30/04/2018 23:30,30/04/2018,5914.61
1440,1/05/2018 0:00,1/05/2018,5621.6
1441,1/05/2018 0:30,1/05/2018,5450.16
1442,1/05/2018 1:00,1/05/2018,5321.9
1443,1/05/2018 1:30,1/05/2018,5263.95
1444,1/05/2018 2:00,1/05/2018,5234
1445,1/05/2018 2:30,1/05/2018,5185.45
1446,1/05/2018 3:00,1/05/2018,5166.97
1447,1/05/2018 3:30,1/05/2018,5143.26
1448,1/05/2018 4:00,1/05/2018,5113.96
1449,1/05/2018 4:30,1/05/2018,5181.67
1450,1/05/2018 5:00,1/05/2018,5277.55
1451,1/05/2018 5:30,1/05/2018,5490.19
1452,1/05/2018 6:00,1/05/2018,5720.17
1453,1/05/2018 6:30,1/05/2018,6112.55
1454,1/05/2018 7:00,1/05/2018,6425.97
1455,1/05/2018 7:30,1/05/2018,6627.75
1456,1/05/2018 8:00,1/05/2018,6525.68
1457,1/05/2018 8:30,1/05/2018,6342.19
1458,1/05/2018 9:00,1/05/2018,6137.97
1459,1/05/2018 9:30,1/05/2018,6092.72
1460,1/05/2018 10:00,1/05/2018,5975.51
1461,1/05/2018 10:30,1/05/2018,5912.84
1462,1/05/2018 11:00,1/05/2018,5895
1463,1/05/2018 11:30,1/05/2018,5933.01
1464,1/05/2018 12:00,1/05/2018,6001.71
1465,1/05/2018 12:30,1/05/2018,6061.95
1466,1/05/2018 13:00,1/05/2018,5941.03
1467,1/05/2018 13:30,1/05/2018,5813.25
1468,1/05/2018 14:00,1/05/2018,6057.36
1469,1/05/2018 14:30,1/05/2018,6219.14
1470,1/05/2018 15:00,1/05/2018,6278.22
1471,1/05/2018 15:30,1/05/2018,6412.57
1472,1/05/2018 16:00,1/05/2018,6591.21
1473,1/05/2018 16:30,1/05/2018,6739.69
1474,1/05/2018 17:00,1/05/2018,6939.02
1475,1/05/2018 17:30,1/05/2018,7152.37
1476,1/05/2018 18:00,1/05/2018,7334.4
1477,1/05/2018 18:30,1/05/2018,7326.89
1478,1/05/2018 19:00,1/05/2018,7296.69
1479,1/05/2018 19:30,1/05/2018,7102.1
1480,1/05/2018 20:00,1/05/2018,6966.9
1481,1/05/2018 20:30,1/05/2018,6844.66
1482,1/05/2018 21:00,1/05/2018,6610.53
1483,1/05/2018 21:30,1/05/2018,6437.87
1484,1/05/2018 22:00,1/05/2018,6290.24
1485,1/05/2018 22:30,1/05/2018,6186.71
1486,1/05/2018 23:00,1/05/2018,6107.41
1487,1/05/2018 23:30,1/05/2018,5906.53
1488,2/05/2018 0:00,2/05/2018,5681.89
1489,2/05/2018 0:30,2/05/2018,5423.99
1490,2/05/2018 1:00,2/05/2018,5318.56
1491,2/05/2018 1:30,2/05/2018,5231.9
1492,2/05/2018 2:00,2/05/2018,5189.26
1493,2/05/2018 2:30,2/05/2018,5178.99
1494,2/05/2018 3:00,2/05/2018,5172.51
1495,2/05/2018 3:30,2/05/2018,5146
1496,2/05/2018 4:00,2/05/2018,5169.01
1497,2/05/2018 4:30,2/05/2018,5220.48
1498,2/05/2018 5:00,2/05/2018,5322.52
1499,2/05/2018 5:30,2/05/2018,5550.2
1500,2/05/2018 6:00,2/05/2018,5769.3
1501,2/05/2018 6:30,2/05/2018,6115.94
1502,2/05/2018 7:00,2/05/2018,6467.28
1503,2/05/2018 7:30,2/05/2018,6708.08
1504,2/05/2018 8:00,2/05/2018,6672.86
1505,2/05/2018 8:30,2/05/2018,6491.71
1506,2/05/2018 9:00,2/05/2018,6347.88
1507,2/05/2018 9:30,2/05/2018,6211.07
1508,2/05/2018 10:00,2/05/2018,6096.35
1509,2/05/2018 10:30,2/05/2018,6173.91
1510,2/05/2018 11:00,2/05/2018,6213.98
1511,2/05/2018 11:30,2/05/2018,6169.84
