Id,DateTime,Date,Demand
1512,2/05/2018 12:00,2/05/2018,6203.35
1513,2/05/2018 12:30,2/05/2018,6229.14
1514,2/05/2018 13:00,2/05/2018,6252.96
1515,2/05/2018 13:30,2/05/2018,6258.17
1516,2/05/2018 14:00,2/05/2018,6274.11
1517,2/05/2018 14:30,2/05/2018,6322.85
1518,2/05/2018 15:00,2/05/2018,6409.14
1519,2/05/2018 15:30,2/05/2018,6522.42
1520,2/05/2018 16:00,2/05/2018,6600.32
1521,2/05/2018 16:30,2/05/2018,6800.47
1522,2/05/2018 17:00,2/05/2018,7064.39
1523,2/05/2018 17:30,2/05/2018,7197.82
1524,2/05/2018 18:00,2/05/2018,7380.24
1525,2/05/2018 18:30,2/05/2018,7404.27
1526,2/05/2018 19:00,2/05/2018,7416.53
1527,2/05/2018 19:30,2/05/2018,7186.4
1528,2/05/2018 20:00,2/05/2018,7074.97
1529,2/05/2018 20:30,2/05/2018,6978.49
1530,2/05/2018 21:00,2/05/2018,6751.83
1531,2/05/2018 21:30,2/05/2018,6552.22
1532,2/05/2018 22:00,2/05/2018,6348.19
1533,2/05/2018 22:30,2/05/2018,6278.84
1534,2/05/2018 23:00,2/05/2018,6219.72
1535,2/05/2018 23:30,2/05/2018,5994.09
1536,3/05/2018 0:00,3/05/2018,5683.79
1537,3/05/2018 0:30,3/05/2018,5529.48
1538,3/05/2018 1:00,3/05/2018,5388.95
1539,3/05/2018 1:30,3/05/2018,5276.43
1540,3/05/2018 2:00,3/05/2018,5251.71
1541,3/05/2018 2:30,3/05/2018,5252.24
1542,3/05/2018 3:00,3/05/2018,5231.49
1543,3/05/2018 3:30,3/05/2018,5224.73
1544,3/05/2018 4:00,3/05/2018,5201.79
1545,3/05/2018 4:30,3/05/2018,5303.48
1546,3/05/2018 5:00,3/05/2018,5359.62
1547,3/05/2018 5:30,3/05/2018,5567.27
1548,3/05/2018 6:00,3/05/2018,5816.85
1549,3/05/2018 6:30,3/05/2018,6152.3
1550,3/05/2018 7:00,3/05/2018,6448.49
1551,3/05/2018 7:30,3/05/2018,6659.18
1552,3/05/2018 8:00,3/05/2018,6577.73
1553,3/05/2018 8:30,3/05/2018,6434.9
1554,3/05/2018 9:00,3/05/2018,6274.97
1555,3/05/2018 9:30,3/05/2018,6212.01
1556,3/05/2018 10:00,3/05/2018,6141.34
1557,3/05/2018 10:30,3/05/2018,6174.69
1558,3/05/2018 11:00,3/05/2018,6197.64
1559,3/05/2018 11:30,3/05/2018,6199.97
1560,3/05/2018 12:00,3/05/2018,6190.6
1561,3/05/2018 12:30,3/05/2018,6164.76
1562,3/05/2018 13:00,3/05/2018,6208.84
1563,3/05/2018 13:30,3/05/2018,6251.78
1564,3/05/2018 14:00,3/05/2018,6337.18
1565,3/05/2018 14:30,3/05/2018,6434.86
1566,3/05/2018 15:00,3/05/2018,6543.53
1567,3/05/2018 15:30,3/05/2018,6631.03
1568,3/05/2018 16:00,3/05/2018,6749.77
1569,3/05/2018 16:30,3/05/2018,6932.94
1570,3/05/2018 17:00,3/05/2018,7075.67
1571,3/05/2018 17:30,3/05/2018,7229.33
1572,3/05/2018 18:00,3/05/2018,7388.6
1573,3/05/2018 18:30,3/05/2018,7445.32
1574,3/05/2018 19:00,3/05/2018,7436.99
1575,3/05/2018 19:30,3/05/2018,7234.81
1576,3/05/2018 20:00,3/05/2018,7137.12
1577,3/05/2018 20:30,3/05/2018,7041.22
1578,3/05/2018 21:00,3/05/2018,6790.82
1579,3/05/2018 21:30,3/05/2018,6609.79
1580,3/05/2018 22:00,3/05/2018,6431.03
1581,3/05/2018 22:30,3/05/2018,6273.84
1582,3/05/2018 23:00,3/05/2018,6207.86
1583,3/05/2018 23:30,3/05/2018,6008.72
1584,4/05/2018 0:00,4/05/2018,5715.35
1585,4/05/2018 0:30,4/05/2018,5544.56
1586,4/05/2018 1:00,4/05/2018,5397.94
1587,4/05/2018 1:30,4/05/2018,5299.43
1588,4/05/2018 2:00,4/05/2018,5255.94
1589,4/05/2018 2:30,4/05/2018,5197.19
1590,4/05/2018 3:00,4/05/2018,5214.03
1591,4/05/2018 3:30,4/05/2018,5228.89
1592,4/05/2018 4:00,4/05/2018,5178.81
1593,4/05/2018 4:30,4/05/2018,5249.3
1594,4/05/2018 5:00,4/05/2018,5413.04
1595,4/05/2018 5:30,4/05/2018,5611.7
1596,4/05/2018 6:00,4/05/2018,5810.52
1597,4/05/2018 6:30,4/05/2018,6093.89
1598,4/05/2018 7:00,4/05/2018,6442.36
1599,4/05/2018 7:30,4/05/2018,6659.9
1600,4/05/2018 8:00,4/05/2018,6572.44
1601,4/05/2018 8:30,4/05/2018,6460.54
1602,4/05/2018 9:00,4/05/2018,6298.58
1603,4/05/2018 9:30,4/05/2018,6193.7
1604,4/05/2018 10:00,4/05/2018,6162
1605,4/05/2018 10:30,4/05/2018,6076.89
1606,4/05/2018 11:00,4/05/2018,6040.36
1607,4/05/2018 11:30,4/05/2018,6085.84
1608,4/05/2018 12:00,4/05/2018,6143.6
1609,4/05/2018 12:30,4/05/2018,6164.36
1610,4/05/2018 13:00,4/05/2018,6190.87
1611,4/05/2018 13:30,4/05/2018,6210.25
1612,4/05/2018 14:00,4/05/2018,6266
1613,4/05/2018 14:30,4/05/2018,6389.32
1614,4/05/2018 15:00,4/05/2018,6496.71
1615,4/05/2018 15:30,4/05/2018,6615.64
1616,4/05/2018 16:00,4/05/2018,6785.06
1617,4/05/2018 16:30,4/05/2018,6980.52
1618,4/05/2018 17:00,4/05/2018,7104.41
1619,4/05/2018 17:30,4/05/2018,7183.56
1620,4/05/2018 18:00,4/05/2018,7365.1
1621,4/05/2018 18:30,4/05/2018,7277.65
1622,4/05/2018 19:00,4/05/2018,7225.32
1623,4/05/2018 19:30,4/05/2018,7061.56
1624,4/05/2018 20:00,4/05/2018,6958.96
1625,4/05/2018 20:30,4/05/2018,6855.22
1626,4/05/2018 21:00,4/05/2018,6671.33
1627,4/05/2018 21:30,4/05/2018,6481.29
1628,4/05/2018 22:00,4/05/2018,6359.66
1629,4/05/2018 22:30,4/05/2018,6319.15
1630,4/05/2018 23:00,4/05/2018,6159.65
1631,4/05/2018 23:30,4/05/2018,5957.15
1632,5/05/2018 0:00,5/05/2018,5761.52
1633,5/05/2018 0:30,5/05/2018,5576.62
1634,5/05/2018 1:00,5/05/2018,5444.99
1635,5/05/2018 1:30,5/05/2018,5355.78
1636,5/05/2018 2:00,5/05/2018,5289.33
1637,5/05/2018 2:30,5/05/2018,5223.71
1638,5/05/2018 3:00,5/05/2018,5220.32
1639,5/05/2018 3:30,5/05/2018,5197.13
1640,5/05/2018 4:00,5/05/2018,5195.29
1641,5/05/2018 4:30,5/05/2018,5194.43
1642,5/05/2018 5:00,5/05/2018,5228.14
1643,5/05/2018 5:30,5/05/2018,5337.97
1644,5/05/2018 6:00,5/05/2018,5402.25
1645,5/05/2018 6:30,5/05/2018,5514.88
1646,5/05/2018 7:00,5/05/2018,5620.25
1647,5/05/2018 7:30,5/05/2018,5767.68
1648,5/05/2018 8:00,5/05/2018,5795.23
1649,5/05/2018 8:30,5/05/2018,5833.7
1650,5/05/2018 9:00,5/05/2018,5806.53
1651,5/05/2018 9:30,5/05/2018,5721.12
1652,5/05/2018 10:00,5/05/2018,5624.88
1653,5/05/2018 10:30,5/05/2018,5554.36
1654,5/05/2018 11:00,5/05/2018,5511.55
1655,5/05/2018 11:30,5/05/2018,5488.5
1656,5/05/2018 12:00,5/05/2018,5482.48
1657,5/05/2018 12:30,5/05/2018,5479.51
1658,5/05/2018 13:00,5/05/2018,5467.7
1659,5/05/2018 13:30,5/05/2018,5519.86
1660,5/05/2018 14:00,5/05/2018,5650.17
1661,5/05/2018 14:30,5/05/2018,5711.13
1662,5/05/2018 15:00,5/05/2018,5808.57
1663,5/05/2018 15:30,5/05/2018,5967.23
1664,5/05/2018 16:00,5/05/2018,6191.94
1665,5/05/2018 16:30,5/05/2018,6328.21
1666,5/05/2018 17:00,5/05/2018,6540.47
1667,5/05/2018 17:30,5/05/2018,6721.71
1668,5/05/2018 18:00,5/05/2018,6861.08
1669,5/05/2018 18:30,5/05/2018,6847.32
1670,5/05/2018 19:00,5/05/2018,6821.95
1671,5/05/2018 19:30,5/05/2018,6660.14
1672,5/05/2018 20:00,5/05/2018,6555.12
1673,5/05/2018 20:30,5/05/2018,6441.64
1674,5/05/2018 21:00,5/05/2018,6274.02
1675,5/05/2018 21:30,5/05/2018,6145.93
1676,5/05/2018 22:00,5/05/2018,6082.26
1677,5/05/2018 22:30,5/05/2018,6050.59
1678,5/05/2018 23:00,5/05/2018,5957.2
1679,5/05/2018 23:30,5/05/2018,5801.76
1680,6/05/2018 0:00,6/05/2018,5615.17
1681,6/05/2018 0:30,6/05/2018,5465.95
1682,6/05/2018 1:00,6/05/2018,5307.87
1683,6/05/2018 1:30,6/05/2018,5230.57
1684,6/05/2018 2:00,6/05/2018,5143.34
1685,6/05/2018 2:30,6/05/2018,5092.82
1686,6/05/2018 3:00,6/05/2018,5092.42
1687,6/05/2018 3:30,6/05/2018,5091.49
1688,6/05/2018 4:00,6/05/2018,5076.79
1689,6/05/2018 4:30,6/05/2018,5086.59
1690,6/05/2018 5:00,6/05/2018,5109.89
1691,6/05/2018 5:30,6/05/2018,5183.09
1692,6/05/2018 6:00,6/05/2018,5201.09
1693,6/05/2018 6:30,6/05/2018,5273.69
1694,6/05/2018 7:00,6/05/2018,5301.08
1695,6/05/2018 7:30,6/05/2018,5412.75
1696,6/05/2018 8:00,6/05/2018,5439.08
1697,6/05/2018 8:30,6/05/2018,5438.18
1698,6/05/2018 9:00,6/05/2018,5383.01
1699,6/05/2018 9:30,6/05/2018,5341.68
1700,6/05/2018 10:00,6/05/2018,5280.68
1701,6/05/2018 10:30,6/05/2018,5193.21
1702,6/05/2018 11:00,6/05/2018,5179.39
1703,6/05/2018 11:30,6/05/2018,5165.76
1704,6/05/2018 12:00,6/05/2018,5165.18
1705,6/05/2018 12:30,6/05/2018,5192.14
1706,6/05/2018 13:00,6/05/2018,5245.11
1707,6/05/2018 13:30,6/05/2018,5304.71
1708,6/05/2018 14:00,6/05/2018,5414.5
1709,6/05/2018 14:30,6/05/2018,5533.85
1710,6/05/2018 15:00,6/05/2018,5666.65
1711,6/05/2018 15:30,6/05/2018,5784.62
1712,6/05/2018 16:00,6/05/2018,5949.16
1713,6/05/2018 16:30,6/05/2018,6131.14
1714,6/05/2018 17:00,6/05/2018,6295.49
1715,6/05/2018 17:30,6/05/2018,6486.6
1716,6/05/2018 18:00,6/05/2018,6688.71
1717,6/05/2018 18:30,6/05/2018,6683.09
1718,6/05/2018 19:00,6/05/2018,6584.15
1719,6/05/2018 19:30,6/05/2018,6440.11
1720,6/05/2018 20:00,6/05/2018,6403.79
1721,6/05/2018 20:30,6/05/2018,6337.48
1722,6/05/2018 21:00,6/05/2018,6170.02
1723,6/05/2018 21:30,6/05/2018,6082.7
1724,6/05/2018 22:00,6/05/2018,5990.5
1725,6/05/2018 22:30,6/05/2018,5930.25
1726,6/05/2018 23:00,6/05/2018,5876.36
1727,6/05/2018 23:30,6/05/2018,5717.84
1728,7/05/2018 0:00,7/05/2018,5506.47
1729,7/05/2018 0:30,7/05/2018,5312.69
1730,7/05/2018 1:00,7/05/2018,5175.56
1731,7/05/2018 1:30,7/05/2018,5142.35
1732,7/05/2018 2:00,7/05/2018,5057.13
1733,7/05/2018 2:30,7/05/2018,5014.54
1734,7/05/2018 3:00,7/05/2018,5018.19
1735,7/05/2018 3:30,7/05/2018,5012.98
1736,7/05/2018 4:00,7/05/2018,5009.34
1737,7/05/2018 4:30,7/05/2018,5032.18
1738,7/05/2018 5:00,7/05/2018,5102.74
1739,7/05/2018 5:30,7/05/2018,5160.11
1740,7/05/2018 6:00,7/05/2018,5210.49
1741,7/05/2018 6:30,7/05/2018,5340.63
1742,7/05/2018 7:00,7/05/2018,5372.79
1743,7/05/2018 7:30,7/05/2018,5483.37
1744,7/05/2018 8:00,7/05/2018,5555.91
1745,7/05/2018 8:30,7/05/2018,5611.06
1746,7/05/2018 9:00,7/05/2018,5624.42
1747,7/05/2018 9:30,7/05/2018,5645.96
1748,7/05/2018 10:00,7/05/2018,5765.97
1749,7/05/2018 10:30,7/05/2018,5667.96
1750,7/05/2018 11:00,7/05/2018,5566.66
1751,7/05/2018 11:30,7/05/2018,5603.73
1752,7/05/2018 12:00,7/05/2018,5649.98
1753,7/05/2018 12:30,7/05/2018,5673.82
1754,7/05/2018 13:00,7/05/2018,5695.96
1755,7/05/2018 13:30,7/05/2018,5764.38
1756,7/05/2018 14:00,7/05/2018,5864.53
1757,7/05/2018 14:30,7/05/2018,5940.13
1758,7/05/2018 15:00,7/05/2018,6033.04
1759,7/05/2018 15:30,7/05/2018,6122.06
1760,7/05/2018 16:00,7/05/2018,6243.64
1761,7/05/2018 16:30,7/05/2018,6399.29
1762,7/05/2018 17:00,7/05/2018,6606.94
1763,7/05/2018 17:30,7/05/2018,6845.81
1764,7/05/2018 18:00,7/05/2018,7000.25
1765,7/05/2018 18:30,7/05/2018,6941.84
1766,7/05/2018 19:00,7/05/2018,6882.95
1767,7/05/2018 19:30,7/05/2018,6698.93
1768,7/05/2018 20:00,7/05/2018,6645.68
1769,7/05/2018 20:30,7/05/2018,6556.39
1770,7/05/2018 21:00,7/05/2018,6358.97
1771,7/05/2018 21:30,7/05/2018,6236.39
1772,7/05/2018 22:00,7/05/2018,6089.48
1773,7/05/2018 22:30,7/05/2018,6009.57
1774,7/05/2018 23:00,7/05/2018,5912.76
1775,7/05/2018 23:30,7/05/2018,5724.85
1776,8/05/2018 0:00,8/05/2018,5539.09
1777,8/05/2018 0:30,8/05/2018,5374.57
1778,8/05/2018 1:00,8/05/2018,5233.79
1779,8/05/2018 1:30,8/05/2018,5126.09
1780,8/05/2018 2:00,8/05/2018,5069.38
1781,8/05/2018 2:30,8/05/2018,5051.23
1782,8/05/2018 3:00,8/05/2018,5023.18
1783,8/05/2018 3:30,8/05/2018,5027.39
1784,8/05/2018 4:00,8/05/2018,5042.86
1785,8/05/2018 4:30,8/05/2018,5106.13
1786,8/05/2018 5:00,8/05/2018,5201.29
1787,8/05/2018 5:30,8/05/2018,5437.44
1788,8/05/2018 6:00,8/05/2018,5680.49
1789,8/05/2018 6:30,8/05/2018,6048.38
1790,8/05/2018 7:00,8/05/2018,6366.53
1791,8/05/2018 7:30,8/05/2018,6650.46
1792,8/05/2018 8:00,8/05/2018,6687.45
1793,8/05/2018 8:30,8/05/2018,6591.03
1794,8/05/2018 9:00,8/05/2018,6555.21
1795,8/05/2018 9:30,8/05/2018,6497.27
1796,8/05/2018 10:00,8/05/2018,6451.53
1797,8/05/2018 10:30,8/05/2018,6423.1
1798,8/05/2018 11:00,8/05/2018,6503.53
1799,8/05/2018 11:30,8/05/2018,6410.2
1800,8/05/2018 12:00,8/05/2018,6415.6
1801,8/05/2018 12:30,8/05/2018,6460.79
1802,8/05/2018 13:00,8/05/2018,6430.99
1803,8/05/2018 13:30,8/05/2018,6528.54
1804,8/05/2018 14:00,8/05/2018,6441.03
1805,8/05/2018 14:30,8/05/2018,6617.88
1806,8/05/2018 15:00,8/05/2018,6677.58
1807,8/05/2018 15:30,8/05/2018,6741.17
1808,8/05/2018 16:00,8/05/2018,6827.99
1809,8/05/2018 16:30,8/05/2018,6952.03
1810,8/05/2018 17:00,8/05/2018,7148.91
1811,8/05/2018 17:30,8/05/2018,7307.1
1812,8/05/2018 18:00,8/05/2018,7417.87
1813,8/05/2018 18:30,8/05/2018,7397.71
1814,8/05/2018 19:00,8/05/2018,7430.28
1815,8/05/2018 19:30,8/05/2018,7192.16
1816,8/05/2018 20:00,8/05/2018,7120.49
1817,8/05/2018 20:30,8/05/2018,6996.44
1818,8/05/2018 21:00,8/05/2018,6772.31
1819,8/05/2018 21:30,8/05/2018,6578.03
1820,8/05/2018 22:00,8/05/2018,6412.12
1821,8/05/2018 22:30,8/05/2018,6306.51
1822,8/05/2018 23:00,8/05/2018,6200.73
1823,8/05/2018 23:30,8/05/2018,5985.64
1824,9/05/2018 0:00,9/05/2018,5755.56
1825,9/05/2018 0:30,9/05/2018,5541.32
1826,9/05/2018 1:00,9/05/2018,5396.7
1827,9/05/2018 1:30,9/05/2018,5273.08
1828,9/05/2018 2:00,9/05/2018,5216.61
1829,9/05/2018 2:30,9/05/2018,5198.75
1830,9/05/2018 3:00,9/05/2018,5141.96
1831,9/05/2018 3:30,9/05/2018,5137.68
1832,9/05/2018 4:00,9/05/2018,5176.72
1833,9/05/2018 4:30,9/05/2018,5257.16
1834,9/05/2018 5:00,9/05/2018,5352.99
1835,9/05/2018 5:30,9/05/2018,5550.24
1836,9/05/2018 6:00,9/05/2018,5770.71
1837,9/05/2018 6:30,9/05/2018,6083.31
1838,9/05/2018 7:00,9/05/2018,6403.89
1839,9/05/2018 7:30,9/05/2018,6658.79
1840,9/05/2018 8:00,9/05/2018,6629.78
1841,9/05/2018 8:30,9/05/2018,6396.51
1842,9/05/2018 9:00,9/05/2018,6229.54
1843,9/05/2018 9:30,9/05/2018,5999.96
1844,9/05/2018 10:00,9/05/2018,5959.31
1845,9/05/2018 10:30,9/05/2018,5941.51
1846,9/05/2018 11:00,9/05/2018,5862.03
1847,9/05/2018 11:30,9/05/2018,5831.79
1848,9/05/2018 12:00,9/05/2018,5867.01
1849,9/05/2018 12:30,9/05/2018,5956.29
1850,9/05/2018 13:00,9/05/2018,6027.6
1851,9/05/2018 13:30,9/05/2018,6100.66
1852,9/05/2018 14:00,9/05/2018,6195.03
1853,9/05/2018 14:30,9/05/2018,6324.63
1854,9/05/2018 15:00,9/05/2018,6430.23
1855,9/05/2018 15:30,9/05/2018,6512.43
1856,9/05/2018 16:00,9/05/2018,6721.92
1857,9/05/2018 16:30,9/05/2018,6900.37
1858,9/05/2018 17:00,9/05/2018,7069.13
1859,9/05/2018 17:30,9/05/2018,7131.61
1860,9/05/2018 18:00,9/05/2018,7118.23
1861,9/05/2018 18:30,9/05/2018,7211.05
1862,9/05/2018 19:00,9/05/2018,7332.07
1863,9/05/2018 19:30,9/05/2018,7181.74
1864,9/05/2018 20:00,9/05/2018,7056.76
1865,9/05/2018 20:30,9/05/2018,6910.14
1866,9/05/2018 21:00,9/05/2018,6711.07
1867,9/05/2018 21:30,9/05/2018,6523.21
1868,9/05/2018 22:00,9/05/2018,6361.74
1869,9/05/2018 22:30,9/05/2018,6234.58
1870,9/05/2018 23:00,9/05/2018,6113.78
1871,9/05/2018 23:30,9/05/2018,5904.8
1872,10/05/2018 0:00,10/05/2018,5702.65
1873,10/05/2018 0:30,10/05/2018,5487.88
1874,10/05/2018 1:00,10/05/2018,5323.79
1875,10/05/2018 1:30,10/05/2018,5217.97
1876,10/05/2018 2:00,10/05/2018,5148.01
1877,10/05/2018 2:30,10/05/2018,5126.86
1878,10/05/2018 3:00,10/05/2018,5115.27
1879,10/05/2018 3:30,10/05/2018,5133.71
1880,10/05/2018 4:00,10/05/2018,5166.81
1881,10/05/2018 4:30,10/05/2018,5235.93
1882,10/05/2018 5:00,10/05/2018,5364.26
1883,10/05/2018 5:30,10/05/2018,5537.35
1884,10/05/2018 6:00,10/05/2018,5747.23
1885,10/05/2018 6:30,10/05/2018,6080.13
1886,10/05/2018 7:00,10/05/2018,6402.45
1887,10/05/2018 7:30,10/05/2018,6581.38
1888,10/05/2018 8:00,10/05/2018,6481.48
1889,10/05/2018 8:30,10/05/2018,6302.69
1890,10/05/2018 9:00,10/05/2018,6110.94
1891,10/05/2018 9:30,10/05/2018,6015.3
1892,10/05/2018 10:00,10/05/2018,5933.33
1893,10/05/2018 10:30,10/05/2018,5860.39
1894,10/05/2018 11:00,10/05/2018,5868.54
1895,10/05/2018 11:30,10/05/2018,5854.84
1896,10/05/2018 12:00,10/05/2018,5826.87
1897,10/05/2018 12:30,10/05/2018,5873.19
1898,10/05/2018 13:00,10/05/2018,5920.58
1899,10/05/2018 13:30,10/05/2018,5967.66
1900,10/05/2018 14:00,10/05/2018,6102.73
1901,10/05/2018 14:30,10/05/2018,6189.66
1902,10/05/2018 15:00,10/05/2018,6320.92
1903,10/05/2018 15:30,10/05/2018,6417.05
1904,10/05/2018 16:00,10/05/2018,6648.76
1905,10/05/2018 16:30,10/05/2018,6826.99
1906,10/05/2018 17:00,10/05/2018,6966.52
1907,10/05/2018 17:30,10/05/2018,7123.34
1908,10/05/2018 18:00,10/05/2018,7316.17
1909,10/05/2018 18:30,10/05/2018,7373.01
1910,10/05/2018 19:00,10/05/2018,7333.12
1911,10/05/2018 19:30,10/05/2018,7165.75
1912,10/05/2018 20:00,10/05/2018,7054.85
1913,10/05/2018 20:30,10/05/2018,6957.32
1914,10/05/2018 21:00,10/05/2018,6758.76
1915,10/05/2018 21:30,10/05/2018,6597.95
1916,10/05/2018 22:00,10/05/2018,6378.5
1917,10/05/2018 22:30,10/05/2018,6280.22
1918,10/05/2018 23:00,10/05/2018,6122.37
1919,10/05/2018 23:30,10/05/2018,5884.51
1920,11/05/2018 0:00,11/05/2018,5666.48
1921,11/05/2018 0:30,11/05/2018,5464.5
1922,11/05/2018 1:00,11/05/2018,5316.97
1923,11/05/2018 1:30,11/05/2018,5199.9
1924,11/05/2018 2:00,11/05/2018,5153.12
1925,11/05/2018 2:30,11/05/2018,5106.49
1926,11/05/2018 3:00,11/05/2018,5088.69
1927,11/05/2018 3:30,11/05/2018,5105.95
1928,11/05/2018 4:00,11/05/2018,5092.47
1929,11/05/2018 4:30,11/05/2018,5173.86
1930,11/05/2018 5:00,11/05/2018,5287.08
1931,11/05/2018 5:30,11/05/2018,5500.1
1932,11/05/2018 6:00,11/05/2018,5728.62
1933,11/05/2018 6:30,11/05/2018,5996.05
1934,11/05/2018 7:00,11/05/2018,6358.65
1935,11/05/2018 7:30,11/05/2018,6539.77
1936,11/05/2018 8:00,11/05/2018,6500.81
1937,11/05/2018 8:30,11/05/2018,6353.05
1938,11/05/2018 9:00,11/05/2018,6138.78
1939,11/05/2018 9:30,11/05/2018,5966.22
1940,11/05/2018 10:00,11/05/2018,5807.67
1941,11/05/2018 10:30,11/05/2018,5698.95
1942,11/05/2018 11:00,11/05/2018,5627.46
1943,11/05/2018 11:30,11/05/2018,5619.28
1944,11/05/2018 12:00,11/05/2018,5631.36
1945,11/05/2018 12:30,11/05/2018,5537.72
1946,11/05/2018 13:00,11/05/2018,5601.92
1947,11/05/2018 13:30,11/05/2018,5667.1
1948,11/05/2018 14:00,11/05/2018,5776.1
1949,11/05/2018 14:30,11/05/2018,5913.02
1950,11/05/2018 15:00,11/05/2018,6018.87
1951,11/05/2018 15:30,11/05/2018,6128.92
1952,11/05/2018 16:00,11/05/2018,6340.05
1953,11/05/2018 16:30,11/05/2018,6557.94
1954,11/05/2018 17:00,11/05/2018,6756.79
1955,11/05/2018 17:30,11/05/2018,6914.13
1956,11/05/2018 18:00,11/05/2018,7100.58
1957,11/05/2018 18:30,11/05/2018,7067.75
1958,11/05/2018 19:00,11/05/2018,7058.35
1959,11/05/2018 19:30,11/05/2018,6874.09
1960,11/05/2018 20:00,11/05/2018,6828.02
1961,11/05/2018 20:30,11/05/2018,6692.59
1962,11/05/2018 21:00,11/05/2018,6584.43
1963,11/05/2018 21:30,11/05/2018,6458.99
1964,11/05/2018 22:00,11/05/2018,6252.06
1965,11/05/2018 22:30,11/05/2018,6163.37
1966,11/05/2018 23:00,11/05/2018,6050.13
1967,11/05/2018 23:30,11/05/2018,5854.17
1968,12/05/2018 0:00,12/05/2018,5650.89
1969,12/05/2018 0:30,12/05/2018,5478.5
1970,12/05/2018 1:00,12/05/2018,5306.84
1971,12/05/2018 1:30,12/05/2018,5229.05
1972,12/05/2018 2:00,12/05/2018,5150.56
1973,12/05/2018 2:30,12/05/2018,5110.95
1974,12/05/2018 3:00,12/05/2018,5082.58
1975,12/05/2018 3:30,12/05/2018,5038.93
1976,12/05/2018 4:00,12/05/2018,5029.57
1977,12/05/2018 4:30,12/05/2018,5078.27
1978,12/05/2018 5:00,12/05/2018,5128.18
1979,12/05/2018 5:30,12/05/2018,5273.32
1980,12/05/2018 6:00,12/05/2018,5346.36
1981,12/05/2018 6:30,12/05/2018,5515.51
1982,12/05/2018 7:00,12/05/2018,5657.98
1983,12/05/2018 7:30,12/05/2018,5773.47
1984,12/05/2018 8:00,12/05/2018,5796.49
1985,12/05/2018 8:30,12/05/2018,5715.06
1986,12/05/2018 9:00,12/05/2018,5641.64
1987,12/05/2018 9:30,12/05/2018,5485.98
1988,12/05/2018 10:00,12/05/2018,5373.94
1989,12/05/2018 10:30,12/05/2018,5216.66
1990,12/05/2018 11:00,12/05/2018,5097.94
1991,12/05/2018 11:30,12/05/2018,5011.44
1992,12/05/2018 12:00,12/05/2018,4957.16
1993,12/05/2018 12:30,12/05/2018,4909.75
1994,12/05/2018 13:00,12/05/2018,4908.42
1995,12/05/2018 13:30,12/05/2018,4995.55
1996,12/05/2018 14:00,12/05/2018,5074.41
1997,12/05/2018 14:30,12/05/2018,5220.46
1998,12/05/2018 15:00,12/05/2018,5335.31
1999,12/05/2018 15:30,12/05/2018,5560.79
2000,12/05/2018 16:00,12/05/2018,5744.04
2001,12/05/2018 16:30,12/05/2018,5969.93
2002,12/05/2018 17:00,12/05/2018,6303.96
2003,12/05/2018 17:30,12/05/2018,6564.69
2004,12/05/2018 18:00,12/05/2018,6783.62
2005,12/05/2018 18:30,12/05/2018,6882.76
2006,12/05/2018 19:00,12/05/2018,6768.03
2007,12/05/2018 19:30,12/05/2018,6625.01
2008,12/05/2018 20:00,12/05/2018,6560.02
2009,12/05/2018 20:30,12/05/2018,6420.52
2010,12/05/2018 21:00,12/05/2018,6255.93
2011,12/05/2018 21:30,12/05/2018,6095.74
2012,12/05/2018 22:00,12/05/2018,6005.99
2013,12/05/2018 22:30,12/05/2018,5952.99
2014,12/05/2018 23:00,12/05/2018,5921.39
2015,12/05/2018 23:30,12/05/2018,5747.86
